text,label
When you finally catch that cunt that's been leaving '😍' under baes pics ,0
"""I felt this word [refugee] is really heavy.""A conversation between @user and UNHCR Goodwill Ambassador @user Watch the full version: ",0
@user they give you a gun USE THE GUN TO SPOOK THE SPOOKERS WITH LEAD TO THE DICK ,0
"@user The US (nor Canada) is not ""a nation of immigrants."" That's a myth Liberals use to justify anyone wanting to enter the US illegally. Arrogant immigrant Liberals like you have a sense of entitlement and believe you have a right to live in t ",1
"@user YOU ALWAYS HAVE MY DICK. ONCE YOU START USING MINE AND YOU WILL NEVER FEEL YOU PUSSY IS EMPTY AND ONCE YOUR PUSSY STARTS TASTING MY DICK IT WILL NOT ACCEPT OTHER DICK, IT WILL DIE TO HAVE MINE ALL THE TIME. FUCK U BABY ",1
@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Lottery Immigration/WE ARE IN FIGHT 4 HEART & SOUL OF USA/VOTE ,1
@user there is only one true question the Uk wants will immigration be stopped who ever promises this will win the uk vote ,1
@user I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh ,0
$90 Million In Welfare Payments: Justin Trudeau's Border Crisis via @user  Please pray for Michelle Rempel TODAY.  Trudeau has spent 500 million Canadian Tax payer's dollars on illegal immigration with no plan to close the loophole ,1
"""I feel for refugees coming to this country - there are so many hurdles put in their way.  People do not appreciate how difficult it must be and do not see the individuals behind the headlines and bad press"" #AmazingSupporters 7/ ",0
Please be sure to share this widely with #MAGA #MakeAmericaGreatAgain #MAGA2020 #tcot #DrainTheDeepState #DrainTheSwamp #BuildThatWall #Deplorables @user @user #totallyrealnews ,1
"Stop trying to please everyone, you're not my cock... Please yourself ",0
"@user @user @user Thanks to President Trump, There are more Jobs than People. Good workers are being rewarded. PS open Borders mean Lower wages for American Citizens. #BuildThatWall ",1
@user Funny. The hysterical Kamala moves into the lead for Most hysterical woman. #AnnCoulter ,1
"@user @user No, millions of Americans have lost jobs to illegal immigrants for 3 reasons...they work for less, often for cash and are more reliable. Sought out by employers. Asylum seekers are trying to excape violence, want to assim ",1
"@user @user De ETA (asesinos) hablamos despues de Franco, Manada, CataluÃ±a, migrantes. ",0
"In New Orleans, .pPresenting results on immigrants and civic engagement project @user @user ",0
When you're chillin and the Taco Bell hits you ,0
Having a baby in the US is dangerous and expensive as fuck. If I werent an immigrant myself I’d look into giving birth abroad just for better care lnao ,0
When someone announces they're unfollowing ,0
@user @user wait are you saying that the canine birth canal is not a puppy sized hole in the mother's belly? ,0
@user We say this all the time. You should try to come to one of meetings brother. Thanks for the support #maledominance ,0
The lying continues. Refugees pose no threat to 'Law &amp; Order'. The president's crimes and the inhumane actions of #ICE officers remain the focus of the American people. #AbolishICE #ImmigrantChildren #MuellerInvestigation #Impeach45 #Election2018 @user @user @user ,0
If you only knew what your name is in my phone. 😈 ,0
When your girl's accusing you of cheating so you let your side bitch listen ,1
@user Join the Patriots & order a laser engraved brick to help #BuildThatWall today @ ,1
@user what a fucking cunt this slut is also I don’t want this to endddd pleaseeeee when is Tuesday gonnaaaaa… ,1
"Confessions of a mother fucking bitch!I keep checking the cooker, switches and front door like Craig off corrienation street!I cant stop eating Im going to a hole full of depression! HELP ME ",0
These awful men calling this Black woman all the words they always use against women to mean 'hysterical' is making… ,0
@user @user Stop embarrass Media Women -u r media WHORE! @user @user @user @user @user ,1
"That reign bitch is hot as fuck, why am I being attacked by beautiful women ",1
Nicola sturgeon wont put a cap on immigration really what about ur own people don't you learn anything Nicola u did offer that to ur scots ,1
"Women are rejecting #feminism, but are not actively supporting men's rights. Why???http://t.co/PHmGsEcKLA ",0
"@user @user Ps - Andy, I’ll meet you at the Ram in town for the Rams game today. Really excited for this one! ",0
Illegal Aliens Who Murdered Man In North Carolina Captured via @user #KeepAmericansSafe#EndDACA #DeportThemAll #DeathPenalty ,1
#BBC Presenter Loses #EU Immigration Debate With Hungarian Politician via @user ,0
"""Dignity and Humanity are not a function of geography or nationality.And your worth is not based on where you breathe in this world."" — @user Ann as she raises her voice for refugees who are rebuilding their lives in our communities. âž ",0
Trump moving to strip Palestinians of refugee status: report Nice... now will all be going to Europe... Israel’s wet dream...https://t.co/2BbkaBhOMh ,0
"'He crying cuz this pussy so good' First of all my Niners set an NFL losing record with 5 games under 3 points to win, insensitive hoe ",0
@user Thank God Trump won!!!#MAGA #AMERICAFIRST#BuildTheWall #NoDACA #NoChainImmigration #NoAnchorBabies #NoSanctuaryCities #NoSanctuaryStates #TermLimits#DrainTheSwamp #GodBlessAmerica #GodBlessOurPOTUS#Trump2020 ,1
"Complete disgust. #Democrats this is on you. #IllegalAliens are invaders, race regardless #deathpenalty ",1
"@user Go away skank. Go back to Pluto, or wherever in hell you came from. #AlertTheDayCareStaff #FlushTheToilet ",1
My bitch of a sister really be tripping over $12 dumb ass hoe. Got me fucked up ,1
@user Hateful bully bitch you are ,1
@user @user Shut the fuck up you fucking pussy ass bitch I hope your country gets bombed the fuck up ,0
@user And enough women make false rape accusations against men for us not to trust you. ,1
Glaswegians rally to protest against ‘˜mass eviction’ of refugees by Serco ,0
"22 years ago next month, @user killed hundreds of defenseless refugees. Nkurunziza returns there to sign his constitution. #Burundihttps://t.co/nxFAmjEV9H ",0
Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall ,1
Go away Obama. You pussy ,0
Don't text these hoes... If you're doing your job right they'll text you when you're needed ,0
"The first sexual attack against a woman happened in Hungary. The criminal is a ""legal"" afghan rapefugee. This is how Orban protects us. ",1
Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no ,1
These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will ,1
Tell him no one cares what the American people think at this point. ,0
"@user I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol ",0
— I’m fckin dead @user 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻 ,0
What would you do if a girl kicked you in the balls... — Imma cunt punt tf outta hoe 'for no reason' ,1
@user Must deport all illegal migrants. India already reeling under constant threat of Muslim Radicals.Curb population ,1
@user hey fuck you cunt #cyberbullied ,1
"If I judge pussy by what it looks like, does that make me a pussiest? 🤔 ",0
Pope Francis criticizes policy of migrant family separation via @user      Stick to religion Mr. Red Pope... ,0
America needs to create laws that REVOKE citizenship from legal immigrants who break laws. We need to restore the demographics of America. ,1
Ukrainian labor migrants in Poland transfer home record sum over three months ,0
#FAKENEWS @user lied to Anericans about Illegal Immigrants because Illegal Aliens Come First the #Democrats Platform  #WalkAway #HappyBirthdayAmerica #Trump #MAGA #RedNationRising @user ,1
@user @user OMG it's on the Immigration web site if they  break the law they get deported so why can't the police just hand them over to immigration no wonder there is so much crime ,1
Maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch… ,1
"@user @user Immigration in a picturehttps://t.co/bNRq7N7Oj3Diversity is the process whereby your nations are sought to be handed away to people who don't want it to be what it once was, by people who didn't help to make it what it is ",1
When i was 17 a woman who i thought was my friend aranged for a 30yo man to rape me.. #MeToo ,0
[WATCH] German Evangelical Church president on Malta visit to support NGO's migrant missions ,0
"@user Every penny that comes into our grants account will go directly to asylum seekers and refugees, that will not change, but if we don't have enough reserves we will suspend the programme, possibly restrict criteria even further and/or save funds f ",0
